"PÉRIODE DE RÉFÉRENCE";"GÉO";"DGUID";"Produits";"UNITÉ DE MESURE";"IDENTIFICATEUR D'UNITÉ DE MESURE";"FACTEUR SCALAIRE";"IDENTIFICATEUR SCALAIRE";"VECTEUR";"COORDONNÉES";"VALEUR";"STATUS";"SYMBOLE";"TERMINÉ";"DÉCIMALES"
"2023-12";"Ontario";"2016A000235";"Margarine, 907 grammes";"Dollars";"81";"unités";"0";"v1458870119";"6.83";"7.71";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Margarine, 907 grammes";"Dollars";"81";"unités";"0";"v1458870119";"6.83";"7.56";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Margarine, 907 grammes";"Dollars";"81";"unités";"0";"v1458870119";"6.83";"7.54";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Margarine, 907 grammes";"Dollars";"81";"unités";"0";"v1458870119";"6.83";"7.53";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Margarine, 907 grammes";"Dollars";"81";"unités";"0";"v1458870119";"6.83";"6.99";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Margarine, 907 grammes";"Dollars";"81";"unités";"0";"v1458870119";"6.83";"7.43";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Margarine, 907 grammes";"Dollars";"81";"unités";"0";"v1458870119";"6.83";"7.02";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Margarine, 907 grammes";"Dollars";"81";"unités";"0";"v1458870119";"6.83";"7.51";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Margarine, 907 grammes";"Dollars";"81";"unités";"0";"v1458870119";"6.83";"7.20";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Margarine, 907 grammes";"Dollars";"81";"unités";"0";"v1458870119";"6.83";"7.34";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.91";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.80";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.91";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.81";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.95";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.68";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.99";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.65";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"7.03";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.49";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.81";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.30";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.84";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.60";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.62";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.99";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.86";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.85";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"7.00";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"7.00";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Fromage en bloc, 500  grammes";"Dollars";"81";"unités";"0";"v1159447192";"6.18";"6.69";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.02";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"2.95";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.02";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.03";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.04";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.07";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.15";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.09";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.14";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.08";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.05";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.33";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.25";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.28";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.27";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.28";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.38";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.41";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.47";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.47";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Yogourt, 500 grammes";"Dollars";"81";"unités";"0";"v1159447193";"6.19";"3.45";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.62";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.64";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.66";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.67";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.55";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.67";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.75";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.75";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.52";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.80";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.74";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.85";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.66";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.70";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.53";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.76";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.79";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.53";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.73";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.82";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Oeufs, 1 douzaine";"Dollars";"81";"unités";"0";"v1159447194";"6.20";"4.85";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"5.29";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"5.04";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"5.72";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"5.38";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"5.63";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"5.74";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"5.64";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"5.82";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"4.27";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"4.30";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"4.58";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"5.31";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"4.98";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"4.94";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"4.55";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"4.68";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"4.85";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"5.38";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"5.54";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"5.48";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Pommes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447195";"6.21";"4.10";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"3.71";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"2.97";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"4.03";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"3.75";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"4.67";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"4.84";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"4.56";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"4.51";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"3.19";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"3.16";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"3.26";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"3.84";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"3.03";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"2.96";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"3.74";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"2.85";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"4.08";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"4.20";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"3.52";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"4.11";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Oranges, par kilogramme";"Dollars";"81";"unités";"0";"v1159447196";"6.22";"4.32";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"5.12";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"4.58";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"5.58";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"5.37";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"6.11";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"6.26";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"6.11";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"6.04";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"4.73";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"4.74";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"4.91";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"5.50";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"4.62";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"4.61";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"5.18";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"4.18";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"4.86";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"5.08";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"4.66";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"5.56";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Oranges, 1,36 kilogrammes";"Dollars";"81";"unités";"0";"v1159447197";"6.23";"5.17";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.49";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.49";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.49";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.48";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.49";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.50";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.49";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.48";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.48";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.48";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.47";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.47";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.45";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.45";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.45";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.45";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.45";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.45";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.44";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.45";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Bananes, par kilogramme";"Dollars";"81";"unités";"0";"v1159447198";"6.24";"1.44";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Poires, par kilogramme";"Dollars";"81";"unités";"0";"v1159447199";"6.25";"5.69";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Poires, par kilogramme";"Dollars";"81";"unités";"0";"v1159447199";"6.25";"5.94";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Poires, par kilogramme";"Dollars";"81";"unités";"0";"v1159447199";"6.25";"5.26";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Poires, par kilogramme";"Dollars";"81";"unités";"0";"v1159447199";"6.25";"4.90";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Poires, par kilogramme";"Dollars";"81";"unités";"0";"v1159447199";"6.25";"4.30";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Poires, par kilogramme";"Dollars";"81";"unités";"0";"v1159447199";"6.25";"4.78";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Poires, par kilogramme";"Dollars";"81";"unités";"0";"v1159447199";"6.25";"5.14";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Poires, par kilogramme";"Dollars";"81";"unités";"0";"v1159447199";"6.25";"5.79";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Poires, par kilogramme";"Dollars";"81";"unités";"0";"v1159447199";"6.25";"5.16";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Poires, par kilogramme";"Dollars";"81";"unités";"0";"v1159447199";"6.25";"5.46";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Poires, par kilogramme";"Dollars";"81";"unités";"0";"v1159447199";"6.25";"4.40";"";"";"";"2"
